CellID,X,Y,Potential,Annotation,HVG_JCHAIN,HVG_FCER1A,HVG_AHSP,HVG_CD9,HVG_CA1,HVG_AKAP12,HVG_FAM178B,HVG_IRF8,HVG_CSTA,HVG_APOC1
Run4_192729635765173,18.883588509887826,-12.35644527265091,2.3078017866302796,Ery_1,0.0,0.9715794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994171
Run4_192745848031667,-10.36044227615436,-6.338441411512591,1.3740189064424202,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39246997,0.0
Run4_192745848400612,14.59283984152191,21.966231598719506,3.9035899339337825,HSC_1,0.0,0.0,0.0,1.0285128,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192745875393331,-10.24724250885505,19.467766238764614,2.048036203260235,CLP,0.0,0.0,0.0,0.0,0.0,2.7413144,0.0,0.0,0.0,0.0
Run4_192745875859363,-17.547188320920043,-1.3299384996559371,1.0328164217260536,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1513903,0.54282546,0.0
Run4_192745876182949,-27.8447816441175,13.996509700497313,0.5477499804686969,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9223897,0.0
Run4_192747056519990,-23.10760415427816,9.23621442417727,0.7465588373443808,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192747056772916,-4.277468319850633,-8.031572288949743,1.9464484875491284,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753149,0.0
Run4_192747056813853,11.161424057247798,2.0360814035857446,3.0420465175318894,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192747070712604,-2.133925744842551,-7.478888456039485,2.2220862452212122,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192747070778206,-22.91257587638078,-11.521844827448605,0.43572431988541815,DCs,0.0,0.8946507,0.0,0.5442065,0.0,0.0,0.0,2.7842734,0.0,0.0
Run4_192747083622644,-21.11173987413426,9.468449676499779,0.7517243086412408,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192747102161259,14.979425560109863,-13.273468805125173,2.631650481027129,Ery_1,0.0,0.0,0.6791702,0.0,0.0,0.0,0.0,0.0,0.0,1.2788876
Run4_192747102162333,23.449097933655345,11.430227900216844,3.8174966436728335,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192747102223796,-10.186463231872516,19.628080874115632,1.9234645862427449,CLP,0.0,0.0,0.0,3.1618052,0.0,1.8951123,0.0,0.0,0.0,0.0
Run4_192788844461428,17.261402867795397,18.645474914787478,3.8392069683802594,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192788844633509,17.21666732538592,-20.703007791526154,1.4641944838506893,Ery_1,0.0,0.0,0.49378812,0.0,1.5750675,0.0,1.4333107,0.0,0.0,1.6992018
Run4_192806917127605,22.78669474655387,8.298335456550666,3.6836692026383355,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192806917893027,-26.986148259436064,12.450065739028151,0.588352583416067,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5725062,0.0
Run4_192806931781980,19.9263458314811,12.966744742563952,3.7016057958482067,HSC_1,0.0,0.0,0.0,0.0,0.0,1.0415632,0.0,0.0,0.0,0.0
Run4_192806931815150,-7.505525934574673,0.2931781613998095,1.755681082960483,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192806944434908,22.526157986904327,11.71660710589632,3.6766602547590814,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192806944652638,18.57322691870587,5.312104342440836,3.468972743950589,HSC_1,0.0,0.0,0.9003238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192806963338021,-9.883331406402327,17.920015533450485,2.0219026412532504,CLP,0.0,0.0,0.0,1.4546214,0.0,0.0,0.0,1.4546214,0.0,0.0
Run4_192806963592092,-5.981635085737082,12.5437873503741,2.506523436296141,CLP,0.0,0.0,0.0,2.078378,0.0,2.2396233,0.0,0.0,0.0,0.0
Run4_192806964049651,19.953648401696586,4.947650006612453,3.433233524478547,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192859665184630,10.76654194722255,-26.861155924830243,0.8365290771322718,Ery_2,0.0,0.0,1.8885019,0.0,1.6252339,0.0,1.2668784,0.0,0.0,0.41207713
Run4_192859665517492,-9.566067411113023,15.649561287021248,2.1988793766099715,CLP,0.0,0.0,0.0,1.3409318,0.0,2.2478979,0.0,0.0,0.0,0.0
Run4_192859679713069,15.051528776034695,2.779186653530537,3.264152556646999,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_192859680230813,15.84557967394696,-9.975530466760482,2.6626528112057475,Ery_1,0.0,0.0,0.0,0.0,0.0,0.0,1.2059395,0.0,0.0,0.6606024
Run4_192859711334757,6.753575988317774,-28.455127358740217,0.594018420672696,Ery_2,0.0,0.0,2.05788,0.0,2.05788,0.0,1.6287721,0.0,0.0,1.4849346
Run4_195426041883886,17.228347696934083,3.5321968808790225,3.412131165070932,HSC_1,0.0,0.8250528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195426042109174,13.420521875121903,-24.952140632861312,1.1147819072061678,Ery_1,0.0,0.0,0.76639986,0.0,0.9305905,0.0,0.56985074,0.0,0.0,1.4041374
Run4_195426057313636,14.634748330326575,-2.5571057780487823,2.907673379513141,HSC_1,0.0,1.1095433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195426057373486,-20.69345592542172,6.150931165440572,0.8937674406425886,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.132502,1.132502,0.0
Run4_195426069206942,11.131307818257595,2.109222247978355,3.1213555646350413,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195426088052590,-22.340286619647422,-11.383295165562327,0.49221671621667795,DCs,0.0,1.1191889,0.0,0.0,0.0,0.0,0.0,1.1191889,1.4900421,0.0
Run4_195546181429484,0.6643345662431223,-3.993608560898513,2.4049866602347727,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195546182008028,-6.6915380603964785,13.002797971634356,2.37211392831083,CLP,0.0,0.0,0.0,0.0,0.0,2.9156158,0.0,0.0,0.0,0.0
Run4_195546194013029,11.83512072353273,-11.859531595444276,2.626137838049556,Mega,0.0,0.0,0.0,0.93163586,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195546194598117,-22.50462808137251,-8.990755439062099,0.5319611213140414,DCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4236302,0.0,0.0
Run4_195546213660462,14.383928580356907,-8.551657071006266,2.7176692345293407,Mega,0.0,1.8361881,0.0,0.72004044,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195547374734188,16.688624155311313,18.06984278316224,3.8924297255020877,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195547374774637,-7.938654939762379,-6.783860913529132,1.5922417877370698,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668237,0.0
Run4_195547374991150,18.25472437520517,-18.56244902688638,1.5367927373675512,Ery_1,0.0,0.0,0.35914668,0.0,0.0,0.0,1.2788876,0.0,0.0,1.2788876
Run4_195547375033628,22.982301078728018,13.197235061479482,3.7949138478700206,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195547389974758,-9.492691223236454,-6.722910146131293,1.484796589799248,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195547402262878,6.326430132992658,1.3170192093587003,2.8038484761426616,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195562272840997,-1.088220684277935,-5.346817185466819,2.305018677088465,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195562273364387,21.188768192258525,5.643587889176502,3.556573745140322,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195562273618206,24.940468396944052,10.566480351851803,3.6234851234173355,HSC_1,0.0,1.8836372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195562273655733,-19.930595504279246,-7.130585218531425,0.6227584305105651,DCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195562287553262,14.333620797108312,-10.934759268137945,2.568217776277537,Ery_1,0.0,0.6190058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195562288135388,0.027949829092518207,2.456728850036126,2.12065445547083,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195562300360556,-11.773568826862295,-11.562134240947136,1.5131043313232295,Precursors,0.0,0.0,0.0,0.3713828,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195562319496997,-21.80845736424269,2.8245383627829246,0.6893484282115683,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4981916,1.4981916,0.0
Run4_195562319506654,-19.430309996863702,-7.602064924820723,0.8939591471159529,DCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8456844,0.0,0.0
Run4_195606431320494,18.09142480132606,17.467184286902935,3.9301437538092028,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195606458063198,14.79173996015546,3.2845728086968187,3.3337484345723287,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195606458297180,15.613671064127077,-22.802169823262542,1.3771756428532695,Ery_1,0.0,0.0,0.0,0.0,0.7952079,0.0,1.5357277,0.0,0.0,1.5357277
Run4_195606458558894,3.592123141505314,-0.6765254122162642,2.7903580196415545,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195615826074908,17.417788221148548,3.07438954418395,3.3573252650249303,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195615840422630,-8.047821883791999,-8.04034351294115,1.7396448739315318,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195615840460084,17.443495931329053,-20.437038416581803,1.3458374377333966,Ery_1,0.0,0.0,1.2962195,0.0,2.033218,0.0,0.84489155,0.0,0.0,1.7311313
Run4_195615853792491,-15.246444380472838,-7.971239327293255,1.1882782903598947,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.356995,0.0,0.0
Run4_195615872431860,-21.65570586145285,6.65122985037883,0.8832198923307919,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6603732,0.0
Run4_195622403238116,-1.1009550776262538,-6.504898288527425,2.1386963214858996,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.56135905,0.0,0.0,0.0
Run4_195622417386716,-17.852397975510492,-5.826789367817862,1.0074521727436707,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1487222,1.0624579,0.0
Run4_195622430428078,14.979464466347245,-23.40075349499415,1.0966279541073858,Ery_1,0.0,0.0,0.75446004,0.0,1.9734623,0.0,0.9894277,0.0,0.0,2.3037548
Run4_195622430498036,-6.191438304919126,-11.383851083126267,1.714555311650865,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195623342168820,-5.915739528220207,-1.5023170190990596,1.854078737767284,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195623342172957,-9.385662736590616,-11.372188563862295,1.574321512598761,Precursors,0.0,0.0,0.0,0.0,0.0,0.3144279,0.0,0.0,0.0,0.0
Run4_195623356938660,-12.524471769429814,-3.9157844919211735,1.2432883907539782,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2725227,0.49619615,0.0
Run4_195623388039605,4.042089367325603,-0.4823226434124231,2.6935398571628406,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195623388142430,-7.302055387468544,13.389352986662798,2.3667451623570392,CLP,0.0,0.0,0.0,1.1405125,0.0,1.6595114,0.0,0.0,0.0,0.0
Run4_195625758670110,17.188108096787012,-15.508960295193178,2.048918665032189,Ery_1,0.0,1.6580571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195625772766949,-21.427934848734658,-9.301201711596969,0.7531559320437724,DCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2057478,0.55059016,0.0
Run4_195625773127910,-20.477310509878635,6.591877475501466,0.7461411956300434,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195625785641204,-21.921616771088374,3.653071954610405,0.8161541921443689,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98683465,1.4737232,0.0
Run4_195625804547821,-26.46756678152047,11.744623866256102,0.5560076227054234,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4981916,0.0
Run4_195958617881501,-24.60799812599886,8.513444492251896,0.6067130687369895,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70370203,1.6262727,0.0
Run4_195958618090790,-6.374443422035256,-12.387611009313124,1.8356879177775767,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195958618154723,12.188894022127668,2.28947086853088,3.243665234196442,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195958632569060,17.9213376307814,-15.533702475031626,2.119780913873101,Ery_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7327523
Run4_195958632734107,6.192970924751225,3.1170315107790687,2.796470974558795,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88948107,0.0,0.0
Run4_195958633326307,10.349113590976023,-27.026092219762543,0.9378294955074784,Ery_2,0.0,0.0,1.59078,0.0,2.016585,0.0,1.9722731,0.0,0.0,1.59078
Run4_195958663931622,18.869529149160513,-17.311178220123722,1.920128550694062,Ery_1,0.0,0.0,0.0,0.0,0.41604355,0.0,0.41604355,0.0,0.0,1.8984396
Run4_195958664260979,-22.70150175239024,7.481216888037782,0.7087813650429728,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3235862,0.0
Run4_195967073807212,16.856901183189496,-10.76185653768984,2.5253982194165685,Ery_1,0.0,1.5277699,0.0,0.0,0.0,0.0,0.0,0.41568786,0.0,0.0
Run4_195967101618597,-20.373517963819737,-1.2766450175585136,0.8394929030952634,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93940234,0.93940234,0.0
Run4_195967120463790,10.701479139062378,2.2257294144636486,3.0690235721724393,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195967120529133,20.0586301728819,16.72359162859178,3.7993471069278355,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_195967120529691,-9.747277207210285,-7.940106232216102,1.4695502200642618,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196019686955356,17.461588042449833,-9.297708823828911,2.4560142158804705,Ery_1,0.0,0.0,0.0,0.6216235,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196019687679853,8.783814326278529,2.804157246715894,3.024098249595292,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196019701901740,16.61458881919898,3.234302798021982,3.2951221275226246,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196019714452388,9.63269250687161,3.4671013425608974,2.998304709931687,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196019733019486,20.01948716944787,-14.512880127885243,1.9965795660756926,Ery_1,0.0,1.2437408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80392
Run4_196019733085555,9.515171012452303,-27.415550159142928,1.0192359519828988,Ery_2,0.0,0.0,1.8409584,0.0,1.4093195,0.0,1.5118362,0.36594874,0.0,1.6898768
Run4_196019733322150,-19.69496615134052,-0.24653347072569845,0.9188212189093443,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57359576,1.7312698,0.0
Run4_196019733608365,11.231759517415066,18.841453103729755,3.746026168335744,HSC_1,0.0,0.9491323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196019733805803,-11.45316862800055,-5.923364371531186,1.3237204692163909,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196043577681646,-9.336232594266969,16.167325839349697,2.099947900238792,CLP,0.0,0.0,0.0,2.7565794,0.0,2.2872212,0.0,0.0,0.0,0.0
Run4_196043578137333,-15.719257653486412,-7.988100381667653,1.1258744974423367,DCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388758,0.0,0.0
Run4_196043593178524,21.88890003209661,6.812246902835968,3.6056348886936194,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196043604978909,-13.408312744700314,-6.68128564206615,1.2825979292191212,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049242,0.80513144,0.48149687
Run4_196043605657900,-8.5376801727332,14.553300728247754,2.384476943738123,CLP,0.0,0.0,0.0,1.9692953,0.0,1.9692953,0.0,1.4067861,0.0,0.0
Run4_196043623840172,20.029706188985564,5.35301221317378,3.433438182286168,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196043624269683,22.40280093983401,8.338310669932989,3.601333799395954,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196043624574324,-0.9587478025200027,-9.208427301214341,2.195310278509715,Precursors,0.0,1.5173416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196113236703005,-8.181249454002343,-6.027214971558302,1.5900477016062151,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196113236978030,7.143596722018998,5.329906422703969,2.9024493110857237,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196113237404901,6.480165811199726,1.3067242040147815,2.888459827016234,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196113237424939,19.669172718828168,4.415197774307255,3.5339383134863174,HSC_1,0.0,0.89813274,0.89813274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196113263881118,-11.765800520644744,-9.079463498911814,1.4056052808714403,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3537471,0.0,0.0
Run4_196163837225389,12.53291409158761,0.7212433558968145,3.040734164345168,HSC_1,0.0,1.2032046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196163851634485,-11.334233213219475,-6.122547030133524,1.422768023015661,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196163852160430,8.477227020387652,-27.716313545368063,0.9349331764530602,Ery_2,0.0,0.0,0.4872565,0.0,1.49361,0.0,0.9437542,0.0,0.0,0.4872565
Run4_196163852167475,17.79826192909165,-19.558529304019807,1.5497085478301686,Ery_1,0.0,0.71990335,0.42338187,0.0,0.71990335,0.0,0.42338187,0.0,0.0,1.4261649
Run4_196163864287654,-7.941375330376682,-3.033816544387852,1.6392286982992612,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867073,0.0,0.0
Run4_196163864321262,-3.0689990994998433,-6.611938176417847,2.01466139722854,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196163864324340,-16.800607069700234,-1.631919567011999,1.1166683796664358,Mono_2,0.0,0.0,0.0,0.0,0.0,0.5466795,0.0,1.157674,1.157674,0.0
Run4_196163864324443,18.703005518426888,-13.927328165089987,2.0527153197082475,Ery_1,0.0,0.4509082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99665767
Run4_196163864475485,-24.120907744530783,-8.91390185826998,0.3081708553395348,DCs,1.8462536,0.8475876,0.0,0.0,0.0,0.0,0.0,2.9092002,0.0,0.0
Run4_196163864586091,17.58910315011357,17.495812878894732,3.8793565396886116,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196163883427750,-7.496917348334778,-12.057429435694242,1.6947728040147325,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196163883683061,15.405821017558118,3.2172201427186904,3.3464930266391493,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196163883715494,-0.5351866636320619,-11.53123957017026,2.046588154234424,Precursors,0.0,1.2151151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196174306465580,-3.6678508655417312,-6.70554810820048,1.9901860009978227,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196174351822062,19.897448571806635,16.557260571321493,3.825706832087149,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196174352079662,-15.645430270727644,-6.052015401548315,1.1539112556282811,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.4858492,0.4858492,0.0,0.0
Run4_196174352137451,-6.953511453219747,13.19174088147005,2.346397686008666,CLP,0.0,0.0,0.0,2.7559574,0.0,2.2177591,0.0,0.0,0.0,0.0
Run4_196180748389739,7.861107574704325,-27.932469796916994,0.7202974830437574,Ery_2,0.0,0.0,1.5898608,0.0,2.1754484,0.0,2.3756185,0.0,0.0,1.44752
Run4_196180748720476,19.542308183167343,13.620364247909128,3.7025515555878616,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.190542,0.0,0.0
Run4_196180763692382,-25.322777296335193,11.734664192632673,0.5772756871310536,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196180775390052,-3.2714456668403713,-8.991192217751157,2.1356730548640845,HSC_2,0.0,0.5777394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196180775394589,-4.582725874330792,-6.494076948780753,1.9005110322302148,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196180776012636,16.270018486192868,3.0718603070397426,3.262145431582903,HSC_1,0.0,0.86820114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196527701277405,19.60232144505201,-17.33982029242977,1.3796412506839735,Ery_1,0.0,0.0,1.350517,0.0,2.0060232,0.0,2.0060232,0.0,0.5393286,1.5204483
Run4_196527701290212,-9.415427611317888,16.401603618388656,2.305786929552271,CLP,0.0,0.0,0.0,1.2502345,0.0,1.2502345,0.0,0.0,0.0,0.0
Run4_196527701473701,11.880539386517736,2.1415321475794205,3.148727121293901,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196527715968884,-7.853463833313905,-9.035788891515347,1.67393001705081,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196527729007907,-21.316286363048704,-7.6282473264841135,0.621711942381399,DCs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8108784,0.6166096,0.0
Run4_196638162774388,20.48691906914589,4.486117043480945,3.436373998264288,HSC_1,0.0,1.3398764,0.0,0.8793303,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196638162962283,11.711003172631893,1.8642569609480364,3.11100630434023,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_196638189734252,-21.832059769792632,2.694902450775342,0.6967696654402422,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1292608,1.4207087,0.0
Run4_196715472336692,13.73033672935087,-7.344587590758634,2.8527825919081264,Precursors,0.0,0.0,0.26397654,0.0,0.47262228,0.0,0.26397654,0.0,0.26397654,0.92047733
Run4_196715486272436,-28.007659441835184,13.454127035154047,0.513361954187789,Mono_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81496376,2.1464648,0.0
Run4_196715499613470,17.968045678936328,17.14941533325428,3.800269526804298,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197058291190516,-5.850529034690614,-10.97227666975362,1.8791970909260067,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197058310363493,12.419923667203971,18.94763380670815,3.664613306467394,HSC_1,0.0,1.5275654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197060142685020,-21.234024760000622,-9.127215003800506,0.6668534114742384,Mono_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876905,0.0,0.0
Run4_197060142753630,-10.731182196412329,-8.630072450749564,1.278041829977271,Precursors,0.0,0.0,0.0,1.2781769,0.0,1.2781769,0.0,0.0,0.0,0.0
Run4_197060143499614,-3.6682500625262886,-8.34743662862625,1.9081549446276194,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44944575
Run4_197060157630893,-6.953726938602065,-12.050875465194679,1.8043203193307455,Precursors,0.0,0.0,0.0,0.4313705,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197060157631339,13.33941155497008,-6.553785689065522,2.727183241531055,HSC_2,0.0,0.0,0.0,0.0,1.1660861,0.0,0.0,0.0,0.0,1.1660861
Run4_197060188821364,-6.397163935399067,-1.335927355155127,1.6934333959048296,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197060189186996,18.435483078152764,-10.971542002346125,2.235263828233534,Ery_1,0.0,0.0,0.0,0.0,0.87311023,0.0,0.87311023,0.0,0.0,1.6453915
Run4_197068881843939,12.254277755804857,-25.878232987649223,1.1817699891200268,Ery_2,0.0,0.0,0.41190264,0.0,0.0,0.0,0.702788,0.0,0.0,1.1114461
Run4_197068894419747,15.820835007412663,17.762840062643246,3.7784236916741425,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197135438833971,14.684598746952707,2.993665243748877,3.36783426588929,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197135438919981,10.412200310300866,20.024755396984155,3.703887439608602,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197135439391588,-12.034352004411069,-11.177455080079865,1.3967038861249668,Precursors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40913078,0.0,0.0
Run4_197135439641387,13.541270124548813,3.713925817519224,3.254587902606888,HSC_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run4_197135453580061,17.0945201298907,3.009782003198194,3.414842910052603,HSC_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
